tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5092818,36900.0,36970.0,37011.0,37075.0,37115.0,37145.0,37178.0,37232.0,37305.0,37374.0,37411.0,37479.0,37607.0,37734.0,37854.0,38040.0,38143.0,38211.0,38255.0,38310.0,38360.0,38406.0,38441.0,38492.0,38540.0,38571.0,38638.0,38687.0,38715.0,38740.0,38779.0,38830.0,38878.0,38913.0,38970.0,39009.0,39044.0,39116.0,39154.0,39194.0,39226.0,39288.0,39324.0,39349.0,39378.0,39404.0,39435.0,39457.0,39505.0,39582.0,39618.0,39670.0,39730.0,39777.0,39813.0,39834.0,39885.0,39981.0,40064.0
5092820,46200.0,46276.0,46321.0,46391.0,46435.0,46467.0,46503.0,46560.0,46643.0,46722.0,46764.0,46826.0,46946.0,47064.0,47207.0,47429.0,47552.0,47627.0,47676.0,47730.0,47779.0,47828.0,47865.0,47919.0,47970.0,48001.0,48093.0,48162.0,48190.0,48215.0,48265.0,48324.0,48378.0,48421.0,48489.0,48531.0,48579.0,48670.0,48707.0,48767.0,48802.0,48868.0,48912.0,48943.0,48974.0,49002.0,49036.0,49061.0,49111.0,49190.0,49228.0,49285.0,49351.0,49414.0,49452.0,49475.0,49530.0,49644.0,49742.0
5092822,56400.0,56477.0,56522.0,56593.0,56638.0,56664.0,56693.0,56749.0,56826.0,56899.0,56938.0,57011.0,57140.0,57267.0,57400.0,57607.0,57722.0,57791.0,57836.0,57884.0,57928.0,57980.0,58019.0,58078.0,58134.0,58166.0,58278.0,58361.0,58381.0,58399.0,58439.0,58499.0,58554.0,58596.0,58664.0,58710.0,58773.0,58860.0,58903.0,58956.0,58998.0,59079.0,59120.0,59150.0,59180.0,59207.0,59240.0,59264.0,59308.0,59377.0,59409.0,59470.0,59540.0,59588.0,59636.0,59665.0,59735.0,59810.0,59874.0
5092824,66000.0,66074.0,66117.0,66185.0,66228.0,66263.0,66303.0,66342.0,66421.0,66496.0,66536.0,66617.0,66745.0,66871.0,67027.0,67269.0,67403.0,67496.0,67557.0,67625.0,67688.0,67748.0,67793.0,67859.0,67922.0,67950.0,68046.0,68117.0,68138.0,68157.0,68199.0,68261.0,68319.0,68358.0,68420.0,68480.0,68546.0,68637.0,68686.0,68747.0,68791.0,68875.0,68916.0,68945.0,68970.0,68993.0,69021.0,69041.0,69090.0,69168.0,69204.0,69257.0,69318.0,69371.0,69405.0,69425.0,69474.0,69507.0,69535.0
5092826,74700.0,74754.0,74786.0,74836.0,74868.0,74895.0,74926.0,74970.0,75033.0,75093.0,75125.0,75170.0,75265.0,75360.0,75486.0,75681.0,75789.0,75866.0,75917.0,75973.0,76025.0,76078.0,76118.0,76157.0,76195.0,76222.0,76275.0,76315.0,76337.0,76356.0,76392.0,76447.0,76499.0,76534.0,76591.0,76641.0,76678.0,76761.0,76800.0,76844.0,76878.0,76942.0,76979.0,77006.0,77031.0,77054.0,77081.0,77101.0,77136.0,77192.0,77219.0,77265.0,77318.0,77356.0,77387.0,77406.0,77451.0,77483.0,77511.0
5092828,83700.0,83754.0,83786.0,83836.0,83868.0,83895.0,83926.0,83970.0,84033.0,84093.0,84125.0,84170.0,84265.0,84360.0,84486.0,84681.0,84789.0,84866.0,84917.0,84973.0,85025.0,85078.0,85118.0,85157.0,85195.0,85222.0,85275.0,85315.0,85337.0,85356.0,85392.0,85447.0,85499.0,85534.0,85591.0,85641.0,85678.0,85761.0,85800.0,85844.0,85878.0,85942.0,85979.0,86006.0,86031.0,86054.0,86081.0,86101.0,86136.0,86192.0,86219.0,86265.0,86318.0,86356.0,86387.0,86406.0,86451.0,86483.0,86511.0
5093221,46800.0,46876.0,46921.0,46991.0,47035.0,47067.0,47103.0,47160.0,47243.0,47322.0,47364.0,47426.0,47546.0,47664.0,47807.0,48029.0,48152.0,48227.0,48276.0,48330.0,48379.0,48428.0,48465.0,48519.0,48570.0,48601.0,48693.0,48762.0,48790.0,48815.0,48865.0,48924.0,48978.0,49021.0,49089.0,49131.0,49179.0,49270.0,49307.0,49367.0,49402.0,49468.0,49512.0,49543.0,49574.0,49602.0,49636.0,49661.0,49711.0,49790.0,49828.0,49885.0,49951.0,50014.0,50052.0,50075.0,50130.0,50244.0,50342.0
5093223,57000.0,57077.0,57122.0,57193.0,57238.0,57264.0,57293.0,57349.0,57426.0,57499.0,57538.0,57611.0,57740.0,57867.0,58000.0,58207.0,58322.0,58391.0,58436.0,58484.0,58528.0,58580.0,58619.0,58678.0,58734.0,58766.0,58878.0,58961.0,58981.0,58999.0,59039.0,59099.0,59154.0,59196.0,59264.0,59310.0,59373.0,59460.0,59503.0,59556.0,59598.0,59679.0,59720.0,59750.0,59780.0,59807.0,59840.0,59864.0,59908.0,59977.0,60009.0,60070.0,60140.0,60188.0,60236.0,60265.0,60335.0,60410.0,60474.0
5093227,75600.0,75654.0,75686.0,75736.0,75768.0,75795.0,75826.0,75870.0,75933.0,75993.0,76025.0,76070.0,76165.0,76260.0,76386.0,76581.0,76689.0,76766.0,76817.0,76873.0,76925.0,76978.0,77018.0,77057.0,77095.0,77122.0,77175.0,77215.0,77237.0,77256.0,77292.0,77347.0,77399.0,77434.0,77491.0,77541.0,77578.0,77661.0,77700.0,77744.0,77778.0,77842.0,77879.0,77906.0,77931.0,77954.0,77981.0,78001.0,78036.0,78092.0,78119.0,78165.0,78218.0,78256.0,78287.0,78306.0,78351.0,78383.0,78411.0
5093250,36000.0,36078.0,36124.0,36196.0,36240.0,36272.0,36308.0,36391.0,36501.0,36605.0,36660.0,36745.0,36876.0,37005.0,37162.0,37405.0,37540.0,37630.0,37689.0,37755.0,37815.0,37864.0,37902.0,37957.0,38009.0,38042.0,38154.0,38237.0,38267.0,38293.0,38352.0,38415.0,38474.0,38515.0,38580.0,38634.0,38681.0,38776.0,38812.0,38870.0,38905.0,38973.0,39013.0,39042.0,39075.0,39105.0,39141.0,39168.0,39228.0,39323.0,39368.0,39421.0,39482.0,39553.0,39595.0,39620.0,39680.0,39765.0,39838.0
5093252,46260.0,46333.0,46376.0,46443.0,46485.0,46517.0,46553.0,46631.0,46730.0,46824.0,46874.0,46945.0,47082.0,47217.0,47382.0,47638.0,47780.0,47874.0,47936.0,48003.0,48065.0,48124.0,48168.0,48228.0,48285.0,48330.0,48443.0,48527.0,48560.0,48588.0,48650.0,48720.0,48786.0,48834.0,48912.0,48972.0,49025.0,49122.0,49166.0,49237.0,49278.0,49356.0,49403.0,49437.0,49481.0,49520.0,49568.0,49602.0,49673.0,49786.0,49839.0,49899.0,49969.0,50041.0,50084.0,50109.0,50170.0,50249.0,50317.0
5093254,57060.0,57135.0,57179.0,57249.0,57292.0,57326.0,57364.0,57510.0,57622.0,57728.0,57785.0,57862.0,57988.0,58113.0,58286.0,58554.0,58703.0,58802.0,58866.0,58947.0,59021.0,59088.0,59139.0,59212.0,59281.0,59327.0,59446.0,59534.0,59565.0,59591.0,59662.0,59757.0,59845.0,59903.0,59995.0,60055.0,60108.0,60212.0,60261.0,60340.0,60382.0,60462.0,60512.0,60548.0,60593.0,60633.0,60681.0,60716.0,60797.0,60925.0,60985.0,61042.0,61107.0,61187.0,61229.0,61254.0,61313.0,61398.0,61471.0
5093256,68400.0,68480.0,68527.0,68601.0,68646.0,68678.0,68714.0,68800.0,68882.0,68960.0,69002.0,69063.0,69182.0,69299.0,69468.0,69729.0,69874.0,69975.0,70041.0,70118.0,70188.0,70240.0,70279.0,70337.0,70392.0,70429.0,70535.0,70614.0,70644.0,70669.0,70722.0,70791.0,70855.0,70902.0,70977.0,71049.0,71097.0,71197.0,71238.0,71309.0,71350.0,71429.0,71470.0,71499.0,71531.0,71560.0,71595.0,71620.0,71680.0,71775.0,71819.0,71874.0,71938.0,71989.0,72023.0,72043.0,72092.0,72150.0,72199.0
5093258,78000.0,78053.0,78084.0,78133.0,78163.0,78185.0,78210.0,78258.0,78316.0,78371.0,78400.0,78463.0,78564.0,78663.0,78788.0,78981.0,79088.0,79167.0,79218.0,79277.0,79331.0,79375.0,79409.0,79453.0,79496.0,79528.0,79599.0,79651.0,79676.0,79697.0,79738.0,79800.0,79858.0,79898.0,79963.0,80011.0,80055.0,80142.0,80180.0,80233.0,80267.0,80331.0,80372.0,80402.0,80431.0,80458.0,80490.0,80513.0,80551.0,80611.0,80640.0,80683.0,80733.0,80775.0,80807.0,80826.0,80872.0,80916.0,80953.0
5094852,29520.0,29635.0,29703.0,29810.0,29876.0,29936.0,30003.0,30166.0,30323.0,30471.0,30550.0,30645.0,30788.0,30929.0,31114.0,31400.0,31559.0,31677.0,31754.0,31840.0,31918.0,31985.0,32036.0,32099.0,32160.0,32210.0,32306.0,32378.0,32417.0,32450.0,32513.0,32585.0,32652.0,32700.0,32778.0,32833.0,32886.0,32994.0,33037.0,33100.0,33145.0,33231.0,33272.0,33302.0,33351.0,33395.0,33448.0,33486.0,33555.0,33665.0,33717.0,33781.0,33855.0,33925.0,33968.0,33994.0,34056.0,34157.0,34243.0
5094854,40320.0,40398.0,40444.0,40516.0,40560.0,40592.0,40628.0,40711.0,40821.0,40925.0,40980.0,41065.0,41196.0,41325.0,41482.0,41725.0,41860.0,41950.0,42009.0,42075.0,42135.0,42184.0,42222.0,42277.0,42329.0,42362.0,42474.0,42557.0,42587.0,42613.0,42672.0,42735.0,42794.0,42835.0,42900.0,42954.0,43001.0,43096.0,43132.0,43190.0,43225.0,43293.0,43333.0,43362.0,43395.0,43425.0,43461.0,43488.0,43548.0,43643.0,43688.0,43741.0,43802.0,43873.0,43915.0,43940.0,44000.0,44085.0,44158.0
5094856,50580.0,50653.0,50696.0,50763.0,50805.0,50837.0,50873.0,50951.0,51050.0,51144.0,51194.0,51265.0,51402.0,51537.0,51702.0,51958.0,52100.0,52194.0,52256.0,52323.0,52385.0,52444.0,52488.0,52548.0,52605.0,52650.0,52763.0,52847.0,52880.0,52908.0,52970.0,53040.0,53106.0,53154.0,53232.0,53292.0,53345.0,53442.0,53486.0,53557.0,53598.0,53676.0,53723.0,53757.0,53801.0,53840.0,53888.0,53922.0,53993.0,54106.0,54159.0,54219.0,54289.0,54361.0,54404.0,54429.0,54490.0,54569.0,54637.0
5094858,61920.0,62006.0,62056.0,62135.0,62185.0,62230.0,62282.0,62441.0,62549.0,62651.0,62705.0,62792.0,62920.0,63046.0,63240.0,63541.0,63708.0,63816.0,63886.0,63971.0,64049.0,64126.0,64184.0,64266.0,64345.0,64389.0,64478.0,64544.0,64578.0,64607.0,64668.0,64750.0,64826.0,64881.0,64968.0,65044.0,65096.0,65215.0,65266.0,65341.0,65388.0,65477.0,65528.0,65565.0,65608.0,65647.0,65693.0,65726.0,65791.0,65895.0,65944.0,66000.0,66065.0,66135.0,66172.0,66194.0,66246.0,66324.0,66390.0
5094860,73200.0,73265.0,73303.0,73364.0,73402.0,73431.0,73463.0,73549.0,73627.0,73700.0,73739.0,73811.0,73915.0,74018.0,74145.0,74342.0,74452.0,74529.0,74580.0,74647.0,74708.0,74763.0,74805.0,74850.0,74893.0,74925.0,75011.0,75075.0,75104.0,75129.0,75186.0,75248.0,75305.0,75346.0,75412.0,75472.0,75510.0,75599.0,75638.0,75702.0,75738.0,75808.0,75848.0,75876.0,75905.0,75931.0,75962.0,75984.0,76032.0,76109.0,76145.0,76197.0,76257.0,76308.0,76340.0,76359.0,76406.0,76470.0,76524.0
5094862,82800.0,82853.0,82884.0,82933.0,82963.0,82985.0,83010.0,83058.0,83116.0,83171.0,83200.0,83263.0,83364.0,83463.0,83588.0,83781.0,83888.0,83967.0,84018.0,84077.0,84131.0,84175.0,84209.0,84253.0,84296.0,84328.0,84399.0,84451.0,84476.0,84497.0,84538.0,84600.0,84658.0,84698.0,84763.0,84811.0,84855.0,84942.0,84980.0,85033.0,85067.0,85131.0,85172.0,85202.0,85231.0,85258.0,85290.0,85313.0,85351.0,85411.0,85440.0,85483.0,85533.0,85575.0,85607.0,85626.0,85672.0,85716.0,85753.0
5095152,39600.0,39670.0,39711.0,39775.0,39815.0,39845.0,39878.0,39932.0,40005.0,40074.0,40111.0,40179.0,40307.0,40434.0,40554.0,40740.0,40843.0,40911.0,40955.0,41010.0,41060.0,41106.0,41141.0,41192.0,41240.0,41271.0,41338.0,41387.0,41415.0,41440.0,41479.0,41530.0,41578.0,41613.0,41670.0,41709.0,41744.0,41816.0,41854.0,41894.0,41926.0,41988.0,42024.0,42049.0,42078.0,42104.0,42135.0,42157.0,42205.0,42282.0,42318.0,42370.0,42430.0,42477.0,42513.0,42534.0,42585.0,42681.0,42764.0
5095158,69300.0,69371.0,69413.0,69479.0,69521.0,69548.0,69579.0,69638.0,69707.0,69773.0,69808.0,69881.0,69999.0,70116.0,70239.0,70430.0,70535.0,70631.0,70693.0,70748.0,70798.0,70842.0,70876.0,70915.0,70953.0,70991.0,71063.0,71116.0,71148.0,71175.0,71224.0,71286.0,71344.0,71388.0,71459.0,71510.0,71551.0,71646.0,71684.0,71755.0,71793.0,71865.0,71907.0,71937.0,71966.0,71992.0,72023.0,72045.0,72084.0,72146.0,72176.0,72227.0,72285.0,72329.0,72359.0,72377.0,72420.0,72509.0,72585.0
5095911,30600.0,30715.0,30783.0,30890.0,30956.0,31016.0,31083.0,31246.0,31403.0,31551.0,31630.0,31725.0,31868.0,32009.0,32194.0,32480.0,32639.0,32757.0,32834.0,32920.0,32998.0,33065.0,33116.0,33179.0,33240.0,33290.0,33386.0,33458.0,33497.0,33530.0,33593.0,33665.0,33732.0,33780.0,33858.0,33913.0,33966.0,34074.0,34117.0,34180.0,34225.0,34311.0,34352.0,34382.0,34431.0,34475.0,34528.0,34566.0,34635.0,34745.0,34797.0,34861.0,34935.0,35005.0,35048.0,35074.0,35136.0,35237.0,35323.0
5095913,41400.0,41478.0,41524.0,41596.0,41640.0,41672.0,41708.0,41791.0,41901.0,42005.0,42060.0,42145.0,42276.0,42405.0,42562.0,42805.0,42940.0,43030.0,43089.0,43155.0,43215.0,43264.0,43302.0,43357.0,43409.0,43442.0,43554.0,43637.0,43667.0,43693.0,43752.0,43815.0,43874.0,43915.0,43980.0,44034.0,44081.0,44176.0,44212.0,44270.0,44305.0,44373.0,44413.0,44442.0,44475.0,44505.0,44541.0,44568.0,44628.0,44723.0,44768.0,44821.0,44882.0,44953.0,44995.0,45020.0,45080.0,45165.0,45238.0
5095915,51660.0,51733.0,51776.0,51843.0,51885.0,51917.0,51953.0,52031.0,52130.0,52224.0,52274.0,52345.0,52482.0,52617.0,52782.0,53038.0,53180.0,53274.0,53336.0,53403.0,53465.0,53524.0,53568.0,53628.0,53685.0,53730.0,53843.0,53927.0,53960.0,53988.0,54050.0,54120.0,54186.0,54234.0,54312.0,54372.0,54425.0,54522.0,54566.0,54637.0,54678.0,54756.0,54803.0,54837.0,54881.0,54920.0,54968.0,55002.0,55073.0,55186.0,55239.0,55299.0,55369.0,55441.0,55484.0,55509.0,55570.0,55649.0,55717.0
5096301,28980.0,29095.0,29163.0,29270.0,29336.0,29396.0,29463.0,29626.0,29783.0,29931.0,30010.0,30105.0,30248.0,30389.0,30574.0,30860.0,31019.0,31137.0,31214.0,31300.0,31378.0,31445.0,31496.0,31559.0,31620.0,31670.0,31766.0,31838.0,31877.0,31910.0,31973.0,32045.0,32112.0,32160.0,32238.0,32293.0,32346.0,32454.0,32497.0,32560.0,32605.0,32691.0,32732.0,32762.0,32811.0,32855.0,32908.0,32946.0,33015.0,33125.0,33177.0,33241.0,33315.0,33385.0,33428.0,33454.0,33516.0,33617.0,33703.0
5096304,56520.0,56595.0,56639.0,56709.0,56752.0,56786.0,56824.0,56970.0,57082.0,57188.0,57245.0,57322.0,57448.0,57573.0,57746.0,58014.0,58163.0,58262.0,58326.0,58407.0,58481.0,58548.0,58599.0,58672.0,58741.0,58787.0,58906.0,58994.0,59025.0,59051.0,59122.0,59217.0,59305.0,59363.0,59455.0,59515.0,59568.0,59672.0,59721.0,59800.0,59842.0,59922.0,59972.0,60008.0,60053.0,60093.0,60141.0,60176.0,60257.0,60385.0,60445.0,60502.0,60567.0,60647.0,60689.0,60714.0,60773.0,60858.0,60931.0
5096306,67860.0,67940.0,67987.0,68061.0,68106.0,68138.0,68174.0,68260.0,68342.0,68420.0,68462.0,68523.0,68642.0,68759.0,68928.0,69189.0,69334.0,69435.0,69501.0,69578.0,69648.0,69700.0,69739.0,69797.0,69852.0,69889.0,69995.0,70074.0,70104.0,70129.0,70182.0,70251.0,70315.0,70362.0,70437.0,70509.0,70557.0,70657.0,70698.0,70769.0,70810.0,70889.0,70930.0,70959.0,70991.0,71020.0,71055.0,71080.0,71140.0,71235.0,71279.0,71334.0,71398.0,71449.0,71483.0,71503.0,71552.0,71610.0,71659.0
5096308,76800.0,76853.0,76884.0,76933.0,76963.0,76985.0,77010.0,77058.0,77116.0,77171.0,77200.0,77263.0,77364.0,77463.0,77588.0,77781.0,77888.0,77967.0,78018.0,78077.0,78131.0,78175.0,78209.0,78253.0,78296.0,78328.0,78399.0,78451.0,78476.0,78497.0,78538.0,78600.0,78658.0,78698.0,78763.0,78811.0,78855.0,78942.0,78980.0,79033.0,79067.0,79131.0,79172.0,79202.0,79231.0,79258.0,79290.0,79313.0,79351.0,79411.0,79440.0,79483.0,79533.0,79575.0,79607.0,79626.0,79672.0,79716.0,79753.0
