tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5114617,32400.0,32490.0,32556.0,32633.0,32650.0,32679.0,32706.0,32776.0,32792.0,32833.0,32900.0,32936.0,33038.0,33105.0,33168.0,33294.0,33356.0,33397.0,33478.0,33508.0,33632.0,33676.0,33722.0,33769.0,33818.0,33876.0,33918.0,33967.0,34036.0,34119.0,34182.0,34271.0,34376.0,34433.0,34571.0,34762.0,35013.0,35213.0,35399.0,35475.0,35528.0,35634.0,35788.0,35839.0,35888.0,35953.0,36044.0,36098.0,36149.0,36189.0,36238.0,36280.0,36332.0,36359.0,36415.0,36467.0,36522.0,36549.0,36587.0,36612.0,36658.0,36695.0,36727.0,36751.0,36774.0,36799.0,36839.0,36871.0,36901.0,36930.0,36958.0,36988.0,37079.0,37214.0,37243.0,37283.0
5114619,46080.0,46170.0,46236.0,46313.0,46330.0,46359.0,46386.0,46456.0,46470.0,46507.0,46577.0,46615.0,46708.0,46798.0,46861.0,46987.0,47050.0,47083.0,47148.0,47172.0,47272.0,47307.0,47347.0,47388.0,47431.0,47484.0,47522.0,47568.0,47630.0,47704.0,47762.0,47845.0,47938.0,47988.0,48184.0,48356.0,48566.0,48733.0,48888.0,48979.0,49034.0,49145.0,49307.0,49373.0,49437.0,49524.0,49612.0,49677.0,49738.0,49786.0,49845.0,49899.0,49966.0,50002.0,50063.0,50120.0,50180.0,50211.0,50256.0,50284.0,50338.0,50387.0,50429.0,50461.0,50491.0,50524.0,50576.0,50618.0,50650.0,50681.0,50710.0,50740.0,50793.0,50871.0,50902.0,50957.0
5114621,59400.0,59503.0,59578.0,59666.0,59686.0,59719.0,59750.0,59828.0,59849.0,59903.0,59984.0,60034.0,60147.0,60236.0,60312.0,60463.0,60538.0,60588.0,60687.0,60723.0,60874.0,60928.0,60970.0,61013.0,61058.0,61114.0,61154.0,61202.0,61259.0,61328.0,61381.0,61458.0,61573.0,61635.0,61768.0,61944.0,62202.0,62408.0,62599.0,62691.0,62755.0,62882.0,63068.0,63173.0,63275.0,63410.0,63542.0,63629.0,63711.0,63776.0,63855.0,63912.0,63983.0,64021.0,64104.0,64181.0,64262.0,64303.0,64355.0,64386.0,64444.0,64497.0,64542.0,64576.0,64608.0,64643.0,64699.0,64745.0,64781.0,64816.0,64849.0,64884.0,64937.0,65017.0,65052.0,65123.0
5115760,34560.0,34651.0,34717.0,34795.0,34812.0,34841.0,34869.0,34941.0,34958.0,35002.0,35066.0,35104.0,35200.0,35274.0,35334.0,35454.0,35513.0,35550.0,35622.0,35649.0,35759.0,35797.0,35846.0,35896.0,35948.0,36007.0,36049.0,36099.0,36165.0,36243.0,36310.0,36406.0,36540.0,36613.0,36826.0,36992.0,37191.0,37350.0,37497.0,37580.0,37633.0,37739.0,37893.0,37954.0,38013.0,38093.0,38171.0,38229.0,38284.0,38327.0,38380.0,38429.0,38491.0,38524.0,38577.0,38626.0,38677.0,38704.0,38746.0,38772.0,38822.0,38863.0,38898.0,38924.0,38949.0,38976.0,39019.0,39053.0,39082.0,39110.0,39136.0,39164.0,39231.0,39330.0,39359.0,39406.0
5115764,61800.0,61903.0,61978.0,62066.0,62086.0,62119.0,62150.0,62228.0,62249.0,62303.0,62384.0,62434.0,62547.0,62636.0,62712.0,62863.0,62938.0,62988.0,63087.0,63123.0,63274.0,63328.0,63370.0,63413.0,63458.0,63514.0,63554.0,63602.0,63659.0,63728.0,63781.0,63858.0,63973.0,64035.0,64168.0,64344.0,64602.0,64808.0,64999.0,65091.0,65155.0,65282.0,65468.0,65573.0,65675.0,65810.0,65942.0,66029.0,66111.0,66176.0,66255.0,66312.0,66383.0,66421.0,66504.0,66581.0,66662.0,66703.0,66755.0,66786.0,66844.0,66897.0,66942.0,66976.0,67008.0,67043.0,67099.0,67145.0,67181.0,67216.0,67249.0,67284.0,67337.0,67417.0,67452.0,67523.0
5116158,36720.0,36811.0,36877.0,36955.0,36972.0,37001.0,37029.0,37101.0,37118.0,37162.0,37226.0,37264.0,37360.0,37434.0,37494.0,37614.0,37673.0,37710.0,37782.0,37809.0,37919.0,37957.0,38006.0,38056.0,38108.0,38167.0,38209.0,38259.0,38325.0,38403.0,38470.0,38566.0,38700.0,38773.0,38986.0,39152.0,39351.0,39510.0,39657.0,39740.0,39793.0,39899.0,40053.0,40114.0,40173.0,40253.0,40331.0,40389.0,40444.0,40487.0,40540.0,40589.0,40651.0,40684.0,40737.0,40786.0,40837.0,40864.0,40906.0,40932.0,40982.0,41023.0,41058.0,41084.0,41109.0,41136.0,41179.0,41213.0,41242.0,41270.0,41296.0,41324.0,41391.0,41490.0,41519.0,41566.0
5116160,50400.0,50490.0,50556.0,50633.0,50650.0,50679.0,50706.0,50776.0,50790.0,50827.0,50897.0,50935.0,51028.0,51118.0,51181.0,51307.0,51370.0,51403.0,51468.0,51492.0,51592.0,51627.0,51667.0,51708.0,51751.0,51804.0,51842.0,51888.0,51950.0,52024.0,52082.0,52165.0,52258.0,52308.0,52504.0,52676.0,52886.0,53053.0,53208.0,53299.0,53354.0,53465.0,53627.0,53693.0,53757.0,53844.0,53932.0,53997.0,54058.0,54106.0,54165.0,54219.0,54286.0,54322.0,54383.0,54440.0,54500.0,54531.0,54576.0,54604.0,54658.0,54707.0,54749.0,54781.0,54811.0,54844.0,54896.0,54938.0,54970.0,55001.0,55030.0,55060.0,55113.0,55191.0,55222.0,55277.0
5116290,30000.0,30088.0,30152.0,30228.0,30245.0,30273.0,30300.0,30368.0,30379.0,30409.0,30550.0,30600.0,30700.0,30772.0,30856.0,31024.0,31107.0,31165.0,31280.0,31322.0,31498.0,31561.0,31609.0,31658.0,31709.0,31773.0,31819.0,31872.0,31941.0,32023.0,32105.0,32222.0,32317.0,32369.0,32492.0,32655.0,32916.0,33124.0,33318.0,33408.0,33461.0,33567.0,33721.0,33763.0,33804.0,33859.0,33967.0,34020.0,34070.0,34110.0,34159.0,34192.0,34233.0,34255.0,34315.0,34371.0,34429.0,34451.0,34481.0,34512.0,34572.0,34607.0,34637.0,34660.0,34681.0,34704.0,34741.0,34772.0,34798.0,34824.0,34848.0,34874.0,34908.0,34959.0,34987.0,35028.0
5116292,43920.0,44010.0,44076.0,44153.0,44170.0,44199.0,44226.0,44296.0,44310.0,44347.0,44417.0,44455.0,44548.0,44638.0,44701.0,44827.0,44890.0,44923.0,44988.0,45012.0,45112.0,45147.0,45187.0,45228.0,45271.0,45324.0,45362.0,45408.0,45470.0,45544.0,45602.0,45685.0,45778.0,45828.0,46024.0,46196.0,46406.0,46573.0,46728.0,46819.0,46874.0,46985.0,47147.0,47213.0,47277.0,47364.0,47452.0,47517.0,47578.0,47626.0,47685.0,47739.0,47806.0,47842.0,47903.0,47960.0,48020.0,48051.0,48096.0,48124.0,48178.0,48227.0,48269.0,48301.0,48331.0,48364.0,48416.0,48458.0,48490.0,48521.0,48550.0,48580.0,48633.0,48711.0,48742.0,48797.0
5116294,57000.0,57103.0,57178.0,57266.0,57286.0,57319.0,57350.0,57429.0,57447.0,57495.0,57566.0,57611.0,57700.0,57813.0,57885.0,58029.0,58101.0,58157.0,58268.0,58309.0,58479.0,58539.0,58588.0,58638.0,58691.0,58741.0,58777.0,58819.0,58882.0,58957.0,59020.0,59109.0,59220.0,59281.0,59489.0,59662.0,59913.0,60113.0,60298.0,60384.0,60444.0,60565.0,60742.0,60840.0,60935.0,61061.0,61173.0,61254.0,61330.0,61390.0,61463.0,61519.0,61589.0,61627.0,61702.0,61771.0,61843.0,61881.0,61937.0,61965.0,62018.0,62069.0,62112.0,62145.0,62176.0,62210.0,62264.0,62306.0,62338.0,62369.0,62398.0,62428.0,62480.0,62558.0,62590.0,62638.0
